gun,saat,sicaklik,durum
323,5,4.8,Normal
323,6,5.5,Normal
323,7,6.2,Normal
323,8,8.6,Normal
323,9,9.8,Normal
323,10,11.0,Normal
323,11,11.7,Normal
323,12,11.8,Normal
323,13,10.9,Normal
323,14,7.5,Normal
323,15,5.3,Normal
323,16,4.9,Normal
323,17,4.1,Normal
323,18,3.6,Buzlanma Riski
323,19,3.4,Buzlanma Riski
323,20,2.1,Buzlanma Riski
323,21,1.9,Buzlanma Riski
323,22,2.1,Buzlanma Riski
323,23,1.5,Buzlanma Riski
324,0,1.5,Buzlanma Riski
324,1,0.2,Buzlanma Riski
324,2,2.4,Buzlanma Riski
324,3,2.8,Buzlanma Riski
324,4,2.6,Buzlanma Riski
324,5,3.1,Buzlanma Riski
324,6,5.1,Normal
324,7,7.2,Normal
324,8,9.6,Normal
324,9,11.2,Normal
324,10,11.9,Normal
324,11,11.4,Normal
324,12,9.8,Normal
324,13,8.8,Normal
324,14,7.4,Normal
324,15,6.5,Normal
324,16,6.8,Normal
324,17,6.5,Normal
324,18,5.5,Normal
324,19,6.4,Normal
324,20,6.1,Normal
324,21,6.1,Normal
324,22,5.6,Normal
324,23,4.3,Normal
325,0,3.7,Buzlanma Riski
325,1,2.2,Buzlanma Riski
325,2,1.5,Buzlanma Riski
325,3,0.8,Buzlanma Riski
325,4,0.2,Buzlanma Riski
325,5,1.0,Buzlanma Riski
325,6,2.5,Buzlanma Riski
325,7,3.5,Buzlanma Riski
325,8,4.5,Normal
325,9,5.4,Normal
325,10,5.9,Normal
325,11,6.2,Normal
325,12,6.2,Normal
325,13,5.1,Normal
325,14,2.4,Buzlanma Riski
325,15,1.7,Buzlanma Riski
325,16,1.9,Buzlanma Riski
325,17,1.2,Buzlanma Riski
325,18,1.3,Buzlanma Riski
325,19,0.9,Buzlanma Riski
325,20,0.1,Buzlanma Riski
325,21,-1.0,Buzlanma
325,22,-0.1,Buzlanma
325,23,-1.2,Buzlanma
326,0,-1.1,Buzlanma
326,1,-2.2,Buzlanma
326,2,-2.3,Buzlanma
326,3,-2.6,Buzlanma
326,4,-2.7,Buzlanma
326,5,-0.5,Buzlanma
326,6,3.4,Buzlanma Riski
326,7,5.3,Normal
326,8,7.1,Normal
326,9,7.1,Normal
326,10,6.8,Normal
326,11,7.1,Normal
326,12,7.6,Normal
326,13,6.5,Normal
326,14,5.8,Normal
326,15,5.4,Normal
326,16,3.3,Buzlanma Riski
326,17,2.7,Buzlanma Riski
326,18,3.1,Buzlanma Riski
326,19,3.0,Buzlanma Riski
326,20,4.0,Buzlanma Riski
326,21,4.3,Normal
326,22,4.2,Normal
326,23,4.0,Buzlanma Riski
327,0,4.4,Normal
327,1,4.3,Normal
327,2,4.6,Normal
327,3,4.7,Normal
327,4,4.4,Normal
327,5,4.8,Normal
327,6,5.7,Normal
327,7,6.3,Normal
327,8,6.9,Normal
327,9,7.5,Normal
327,10,7.2,Normal
327,11,7.4,Normal
327,12,7.3,Normal
327,13,6.8,Normal
327,14,6.0,Normal
327,15,5.4,Normal
327,16,5.2,Normal
327,17,4.8,Normal
327,18,4.8,Normal
327,19,4.7,Normal
327,20,4.9,Normal
327,21,5.1,Normal
327,22,5.2,Normal
327,23,4.3,Normal
328,0,3.8,Buzlanma Riski
328,1,2.1,Buzlanma Riski
328,2,1.7,Buzlanma Riski
328,3,0.8,Buzlanma Riski
328,4,0.2,Buzlanma Riski
328,5,-0.0,Buzlanma
328,6,0.1,Buzlanma Riski
328,7,0.2,Buzlanma Riski
328,8,-0.3,Buzlanma
328,9,-0.4,Buzlanma
328,10,0.1,Buzlanma Riski
328,11,0.1,Buzlanma Riski
328,12,0.0,Buzlanma
328,13,-0.7,Buzlanma
328,14,-1.2,Buzlanma
328,15,-1.4,Buzlanma
328,16,-1.5,Buzlanma
328,17,-2.2,Buzlanma
328,18,-2.8,Buzlanma
328,19,-2.8,Buzlanma
328,20,-3.0,Buzlanma
328,21,-3.0,Buzlanma
328,22,-2.9,Buzlanma
328,23,-3.1,Buzlanma
329,0,-3.3,Buzlanma
329,1,-4.4,Buzlanma
329,2,-4.5,Buzlanma
329,3,-5.2,Buzlanma
329,4,-6.0,Buzlanma
329,5,-5.1,Buzlanma
329,6,-3.4,Buzlanma
329,7,-2.4,Buzlanma
329,8,-1.7,Buzlanma
329,9,-1.4,Buzlanma
329,10,-1.4,Buzlanma
329,11,-0.7,Buzlanma
329,12,-0.7,Buzlanma
329,13,-1.5,Buzlanma
329,14,-2.3,Buzlanma
329,15,-2.9,Buzlanma
329,16,-3.1,Buzlanma
329,17,-3.8,Buzlanma
329,18,-4.0,Buzlanma
329,19,-4.7,Buzlanma
329,20,-5.2,Buzlanma
329,21,-5.9,Buzlanma
329,22,-6.2,Buzlanma
329,23,-6.5,Buzlanma
330,0,-7.2,Buzlanma
330,1,-8.0,Buzlanma
330,2,-9.0,Buzlanma
330,3,-10.6,Buzlanma
330,4,-10.4,Buzlanma
330,5,-9.0,Buzlanma
330,6,-4.2,Buzlanma
330,7,-2.7,Buzlanma
330,8,-0.9,Buzlanma
330,9,0.4,Buzlanma Riski
330,10,1.2,Buzlanma Riski
330,11,1.7,Buzlanma Riski
330,12,1.1,Buzlanma Riski
330,13,-2.0,Buzlanma
330,14,-0.6,Buzlanma
330,15,-4.0,Buzlanma
330,16,-4.4,Buzlanma
330,17,-5.9,Buzlanma
330,18,-7.2,Buzlanma
330,19,-8.1,Buzlanma
330,20,-7.2,Buzlanma
330,21,-6.9,Buzlanma
330,22,-8.9,Buzlanma
330,23,-9.1,Buzlanma
331,0,-8.8,Buzlanma
331,1,-7.5,Buzlanma
331,2,-6.2,Buzlanma
331,3,-5.1,Buzlanma
331,4,-5.2,Buzlanma
331,5,-7.2,Buzlanma
331,6,-3.5,Buzlanma
331,7,-1.5,Buzlanma
331,8,0.7,Buzlanma Riski
331,9,1.6,Buzlanma Riski
331,10,2.6,Buzlanma Riski
331,11,3.2,Buzlanma Riski
331,12,2.9,Buzlanma Riski
331,13,3.0,Buzlanma Riski
331,14,2.3,Buzlanma Riski
331,15,2.2,Buzlanma Riski
331,16,1.8,Buzlanma Riski
331,17,1.0,Buzlanma Riski
331,18,0.8,Buzlanma Riski
331,19,1.7,Buzlanma Riski
331,20,1.8,Buzlanma Riski
331,21,1.5,Buzlanma Riski
331,22,0.9,Buzlanma Riski
331,23,0.7,Buzlanma Riski
332,0,0.1,Buzlanma Riski
332,1,1.8,Buzlanma Riski
332,2,0.6,Buzlanma Riski
332,3,0.6,Buzlanma Riski
332,4,-1.2,Buzlanma
332,5,1.2,Buzlanma Riski
332,6,2.6,Buzlanma Riski
332,7,3.0,Buzlanma Riski
332,8,3.8,Buzlanma Riski
332,9,4.4,Normal
332,10,5.4,Normal
332,11,5.4,Normal
332,12,5.1,Normal
332,13,3.0,Buzlanma Riski
332,14,-0.8,Buzlanma
332,15,0.1,Buzlanma Riski
332,16,-0.3,Buzlanma
332,17,-2.0,Buzlanma
332,18,-3.1,Buzlanma
332,19,-2.8,Buzlanma
332,20,-2.7,Buzlanma
332,21,-3.5,Buzlanma
332,22,-3.5,Buzlanma
332,23,-1.3,Buzlanma
333,0,-2.2,Buzlanma
333,1,-1.5,Buzlanma
333,2,-1.5,Buzlanma
333,3,-2.0,Buzlanma
333,4,0.5,Buzlanma Riski
333,5,1.2,Buzlanma Riski
333,6,2.0,Buzlanma Riski
333,7,2.5,Buzlanma Riski
333,8,3.1,Buzlanma Riski
333,9,4.0,Buzlanma Riski
333,10,5.3,Normal
333,11,3.6,Buzlanma Riski
333,12,3.7,Buzlanma Riski
333,13,3.2,Buzlanma Riski
333,14,2.5,Buzlanma Riski
333,15,2.3,Buzlanma Riski
333,16,2.2,Buzlanma Riski
333,17,2.1,Buzlanma Riski
333,18,2.3,Buzlanma Riski
333,19,2.1,Buzlanma Riski
333,20,1.9,Buzlanma Riski
333,21,1.9,Buzlanma Riski
333,22,1.4,Buzlanma Riski
333,23,1.1,Buzlanma Riski
334,0,2.0,Buzlanma Riski
334,1,1.9,Buzlanma Riski
334,2,0.6,Buzlanma Riski
334,3,1.1,Buzlanma Riski
334,4,1.1,Buzlanma Riski
334,5,1.9,Buzlanma Riski
334,6,3.7,Buzlanma Riski
334,7,4.6,Normal
334,8,5.1,Normal
334,9,5.3,Normal
334,10,5.1,Normal
334,11,4.9,Normal
334,12,4.7,Normal
334,13,5.1,Normal
334,14,3.8,Buzlanma Riski
334,15,3.6,Buzlanma Riski
334,16,3.7,Buzlanma Riski
334,17,3.6,Buzlanma Riski
334,18,3.8,Buzlanma Riski
334,19,3.6,Buzlanma Riski
334,20,3.6,Buzlanma Riski
334,21,3.6,Buzlanma Riski
334,22,3.5,Buzlanma Riski
334,23,3.8,Buzlanma Riski
335,0,3.5,Buzlanma Riski
335,1,3.0,Buzlanma Riski
335,2,2.7,Buzlanma Riski
335,3,2.5,Buzlanma Riski
335,4,2.7,Buzlanma Riski
335,5,3.3,Buzlanma Riski
335,6,4.1,Normal
335,7,4.6,Normal
335,8,2.3,Buzlanma Riski
335,9,-0.6,Buzlanma
335,10,-0.7,Buzlanma
335,11,-0.6,Buzlanma
335,12,-1.0,Buzlanma
335,13,-2.2,Buzlanma
335,14,-3.2,Buzlanma
335,15,-2.7,Buzlanma
335,16,-2.9,Buzlanma
335,17,-3.0,Buzlanma
335,18,-3.5,Buzlanma
335,19,-3.6,Buzlanma
335,20,-4.2,Buzlanma
335,21,-4.3,Buzlanma
335,22,-5.2,Buzlanma
335,23,-6.3,Buzlanma
336,0,-9.3,Buzlanma
336,1,-10.1,Buzlanma
336,2,-10.9,Buzlanma
336,3,-11.6,Buzlanma
336,4,-12.6,Buzlanma
336,5,-12.0,Buzlanma
336,6,-9.2,Buzlanma
336,7,-6.2,Buzlanma
336,8,-4.6,Buzlanma
336,9,-3.3,Buzlanma
336,10,-2.2,Buzlanma
336,11,-1.7,Buzlanma
336,12,-2.3,Buzlanma
336,13,-5.5,Buzlanma
336,14,-4.4,Buzlanma
336,15,-9.7,Buzlanma
336,16,-9.3,Buzlanma
336,17,-10.7,Buzlanma
336,18,-11.3,Buzlanma
336,19,-11.4,Buzlanma
336,20,-11.4,Buzlanma
336,21,-11.2,Buzlanma
336,22,-11.1,Buzlanma
336,23,-10.7,Buzlanma
337,0,-10.2,Buzlanma
337,1,-11.8,Buzlanma
337,2,-10.3,Buzlanma
337,3,-8.7,Buzlanma
337,4,-7.8,Buzlanma
337,5,-7.0,Buzlanma
337,6,-3.4,Buzlanma
337,7,-0.9,Buzlanma
337,8,0.6,Buzlanma Riski
337,9,1.8,Buzlanma Riski
337,10,2.7,Buzlanma Riski
337,11,3.0,Buzlanma Riski
337,12,2.1,Buzlanma Riski
337,13,-0.1,Buzlanma
337,14,-4.9,Buzlanma
337,15,-4.9,Buzlanma
337,16,-5.9,Buzlanma
337,17,-6.2,Buzlanma
337,18,-6.1,Buzlanma
337,19,-5.7,Buzlanma
337,20,-5.6,Buzlanma
337,21,-5.6,Buzlanma
337,22,-5.4,Buzlanma
337,23,-4.9,Buzlanma
338,0,-5.2,Buzlanma
338,1,-6.5,Buzlanma
338,2,-6.7,Buzlanma
338,3,-6.9,Buzlanma
338,4,-6.9,Buzlanma
338,5,-6.2,Buzlanma
338,6,-3.1,Buzlanma
338,7,1.2,Buzlanma Riski
338,8,2.5,Buzlanma Riski
338,9,3.1,Buzlanma Riski
338,10,3.6,Buzlanma Riski
338,11,3.6,Buzlanma Riski
338,12,2.9,Buzlanma Riski
338,13,-0.0,Buzlanma
338,14,1.7,Buzlanma Riski
338,15,-3.5,Buzlanma
338,16,-3.1,Buzlanma
338,17,-1.8,Buzlanma
338,18,-2.0,Buzlanma
338,19,-3.8,Buzlanma
338,20,-3.6,Buzlanma
338,21,-3.1,Buzlanma
338,22,-3.5,Buzlanma
338,23,-3.6,Buzlanma
339,0,-4.9,Buzlanma
339,1,-3.2,Buzlanma
339,2,-5.1,Buzlanma
339,3,-3.5,Buzlanma
339,4,-7.1,Buzlanma
339,5,-6.1,Buzlanma
339,6,-1.9,Buzlanma
339,7,1.6,Buzlanma Riski
339,8,3.0,Buzlanma Riski
339,9,3.1,Buzlanma Riski
339,10,3.6,Buzlanma Riski
339,11,4.1,Normal
339,12,3.6,Buzlanma Riski
339,13,3.3,Buzlanma Riski
339,14,-2.8,Buzlanma
339,15,-3.0,Buzlanma
339,16,-2.5,Buzlanma
339,17,-3.4,Buzlanma
339,18,-3.8,Buzlanma
339,19,-3.6,Buzlanma
339,20,-3.5,Buzlanma
339,21,-4.7,Buzlanma
339,22,-2.5,Buzlanma
339,23,1.5,Buzlanma Riski
340,0,-1.3,Buzlanma
340,1,-3.7,Buzlanma
340,2,-4.0,Buzlanma
340,3,-4.4,Buzlanma
340,4,-2.7,Buzlanma
340,5,-3.3,Buzlanma
340,6,0.6,Buzlanma Riski
340,7,1.6,Buzlanma Riski
340,8,3.2,Buzlanma Riski
340,9,4.2,Normal
340,10,4.7,Normal
340,11,4.8,Normal
340,12,4.6,Normal
340,13,4.8,Normal
340,14,-0.8,Buzlanma
340,15,-2.8,Buzlanma
340,16,-1.9,Buzlanma
340,17,-0.5,Buzlanma
340,18,1.8,Buzlanma Riski
340,19,3.1,Buzlanma Riski
340,20,1.7,Buzlanma Riski
340,21,1.5,Buzlanma Riski
340,22,3.5,Buzlanma Riski
340,23,3.4,Buzlanma Riski
341,0,3.1,Buzlanma Riski
341,1,-2.4,Buzlanma
341,2,-0.6,Buzlanma
341,3,1.2,Buzlanma Riski
341,4,-0.3,Buzlanma
341,5,-2.6,Buzlanma
341,6,2.4,Buzlanma Riski
341,7,3.0,Buzlanma Riski
341,8,4.7,Normal
341,9,5.4,Normal
341,10,5.7,Normal
341,11,5.8,Normal
341,12,5.4,Normal
341,13,6.5,Normal
341,14,1.5,Buzlanma Riski
341,15,-0.6,Buzlanma
341,16,-0.4,Buzlanma
341,17,-1.2,Buzlanma
341,18,-1.9,Buzlanma
341,19,-2.0,Buzlanma
341,20,-2.0,Buzlanma
341,21,-2.2,Buzlanma
341,22,-2.4,Buzlanma
341,23,-2.4,Buzlanma
342,0,-2.3,Buzlanma
342,1,-1.1,Buzlanma
342,2,-0.9,Buzlanma
342,3,-1.9,Buzlanma
342,4,-4.6,Buzlanma
342,5,-2.7,Buzlanma
342,6,-0.1,Buzlanma
342,7,3.2,Buzlanma Riski
342,8,4.7,Normal
342,9,5.3,Normal
342,10,5.6,Normal
342,11,6.2,Normal
342,12,9.5,Normal
342,13,6.4,Normal
342,14,-0.5,Buzlanma
342,15,-0.3,Buzlanma
342,16,-1.1,Buzlanma
342,17,-1.5,Buzlanma
342,18,-1.6,Buzlanma
342,19,-1.5,Buzlanma
342,20,-1.2,Buzlanma
342,21,-1.2,Buzlanma
342,22,-1.0,Buzlanma
342,23,-1.0,Buzlanma
343,0,-0.9,Buzlanma
343,1,-3.5,Buzlanma
343,2,-3.3,Buzlanma
343,3,-2.6,Buzlanma
343,4,-2.1,Buzlanma
343,5,-1.0,Buzlanma
343,6,1.7,Buzlanma Riski
343,7,4.8,Normal
343,8,4.1,Normal
343,9,4.9,Normal
343,10,8.4,Normal
343,11,8.1,Normal
343,12,7.9,Normal
343,13,4.5,Normal
343,14,1.3,Buzlanma Riski
343,15,1.1,Buzlanma Riski
343,16,1.5,Buzlanma Riski
343,17,0.7,Buzlanma Riski
343,18,0.9,Buzlanma Riski
343,19,0.8,Buzlanma Riski
343,20,1.8,Buzlanma Riski
343,21,2.4,Buzlanma Riski
343,22,1.5,Buzlanma Riski
343,23,1.4,Buzlanma Riski
344,0,2.2,Buzlanma Riski
344,1,1.4,Buzlanma Riski
344,2,1.7,Buzlanma Riski
344,3,1.5,Buzlanma Riski
344,4,1.6,Buzlanma Riski
344,5,1.8,Buzlanma Riski
344,6,2.5,Buzlanma Riski
344,7,1.9,Buzlanma Riski
344,8,1.9,Buzlanma Riski
344,9,2.3,Buzlanma Riski
344,10,2.5,Buzlanma Riski
344,11,2.4,Buzlanma Riski
344,12,2.6,Buzlanma Riski
344,13,2.3,Buzlanma Riski
344,14,1.7,Buzlanma Riski
344,15,1.6,Buzlanma Riski
344,16,1.6,Buzlanma Riski
344,17,1.5,Buzlanma Riski
344,18,1.4,Buzlanma Riski
344,19,1.2,Buzlanma Riski
344,20,1.0,Buzlanma Riski
344,21,0.9,Buzlanma Riski
344,22,0.7,Buzlanma Riski
344,23,1.0,Buzlanma Riski
345,0,0.8,Buzlanma Riski
345,1,-1.6,Buzlanma
345,2,-0.8,Buzlanma
345,3,-1.6,Buzlanma
345,4,-0.7,Buzlanma
345,5,0.2,Buzlanma Riski
345,6,1.0,Buzlanma Riski
345,7,2.1,Buzlanma Riski
345,8,2.9,Buzlanma Riski
345,9,3.0,Buzlanma Riski
345,10,2.9,Buzlanma Riski
345,11,3.0,Buzlanma Riski
345,12,3.0,Buzlanma Riski
345,13,4.7,Normal
345,14,3.4,Buzlanma Riski
345,15,1.5,Buzlanma Riski
345,16,1.7,Buzlanma Riski
345,17,1.2,Buzlanma Riski
345,18,0.3,Buzlanma Riski
345,19,-0.7,Buzlanma
345,20,-0.2,Buzlanma
345,21,0.3,Buzlanma Riski
345,22,-0.3,Buzlanma
345,23,-0.9,Buzlanma
346,0,-0.1,Buzlanma
346,1,-0.2,Buzlanma
346,2,-2.4,Buzlanma
346,3,-0.9,Buzlanma
346,4,0.1,Buzlanma Riski
346,5,0.7,Buzlanma Riski
346,6,2.8,Buzlanma Riski
346,7,4.5,Normal
346,8,3.8,Buzlanma Riski
346,9,4.1,Normal
346,10,4.4,Normal
346,11,4.3,Normal
346,12,3.8,Buzlanma Riski
346,13,3.5,Buzlanma Riski
346,14,2.8,Buzlanma Riski
346,15,0.9,Buzlanma Riski
346,16,0.5,Buzlanma Riski
346,17,1.5,Buzlanma Riski
346,18,1.4,Buzlanma Riski
346,19,2.1,Buzlanma Riski
346,20,1.8,Buzlanma Riski
346,21,1.6,Buzlanma Riski
346,22,1.9,Buzlanma Riski
346,23,2.2,Buzlanma Riski
347,0,2.6,Buzlanma Riski
347,1,1.5,Buzlanma Riski
347,2,1.7,Buzlanma Riski
347,3,2.6,Buzlanma Riski
347,4,2.6,Buzlanma Riski
347,5,2.6,Buzlanma Riski
347,6,2.9,Buzlanma Riski
347,7,3.7,Buzlanma Riski
347,8,4.4,Normal
347,9,4.6,Normal
347,10,4.2,Normal
347,11,4.0,Buzlanma Riski
347,12,3.8,Buzlanma Riski
347,13,3.4,Buzlanma Riski
347,14,2.3,Buzlanma Riski
347,15,1.7,Buzlanma Riski
347,16,1.3,Buzlanma Riski
347,17,0.9,Buzlanma Riski
347,18,1.3,Buzlanma Riski
347,19,1.5,Buzlanma Riski
347,20,1.8,Buzlanma Riski
347,21,1.5,Buzlanma Riski
347,22,1.5,Buzlanma Riski
347,23,1.7,Buzlanma Riski
348,0,1.6,Buzlanma Riski
348,1,0.4,Buzlanma Riski
348,2,0.6,Buzlanma Riski
348,3,-0.7,Buzlanma
348,4,-1.3,Buzlanma
348,5,0.4,Buzlanma Riski
348,6,2.3,Buzlanma Riski
348,7,3.3,Buzlanma Riski
348,8,3.7,Buzlanma Riski
348,9,3.7,Buzlanma Riski
348,10,3.6,Buzlanma Riski
348,11,4.0,Buzlanma Riski
348,12,3.7,Buzlanma Riski
348,13,3.2,Buzlanma Riski
348,14,1.8,Buzlanma Riski
348,15,0.4,Buzlanma Riski
348,16,-2.7,Buzlanma
348,17,-1.9,Buzlanma
348,18,-2.9,Buzlanma
348,19,-3.8,Buzlanma
348,20,-4.3,Buzlanma
348,21,-4.4,Buzlanma
348,22,-4.2,Buzlanma
348,23,-4.5,Buzlanma
349,0,-4.0,Buzlanma
349,1,-5.1,Buzlanma
349,2,-3.3,Buzlanma
349,3,-3.4,Buzlanma
349,4,-3.3,Buzlanma
349,5,-3.9,Buzlanma
349,6,-1.1,Buzlanma
349,7,2.0,Buzlanma Riski
349,8,2.9,Buzlanma Riski
349,9,3.4,Buzlanma Riski
349,10,3.6,Buzlanma Riski
349,11,3.6,Buzlanma Riski
349,12,3.9,Buzlanma Riski
349,13,4.0,Buzlanma Riski
349,14,0.6,Buzlanma Riski
349,15,0.6,Buzlanma Riski
349,16,0.4,Buzlanma Riski
349,17,1.4,Buzlanma Riski
349,18,1.0,Buzlanma Riski
349,19,0.2,Buzlanma Riski
349,20,-0.1,Buzlanma
349,21,0.7,Buzlanma Riski
349,22,1.1,Buzlanma Riski
349,23,0.3,Buzlanma Riski
350,0,1.0,Buzlanma Riski
350,1,-1.5,Buzlanma
350,2,-0.0,Buzlanma
350,3,0.6,Buzlanma Riski
350,4,0.9,Buzlanma Riski
350,5,1.2,Buzlanma Riski
350,6,1.8,Buzlanma Riski
350,7,2.9,Buzlanma Riski
350,8,3.2,Buzlanma Riski
350,9,3.7,Buzlanma Riski
350,10,4.3,Normal
350,11,4.6,Normal
350,12,5.2,Normal
350,13,4.9,Normal
350,14,3.5,Buzlanma Riski
350,15,1.8,Buzlanma Riski
350,16,0.9,Buzlanma Riski
350,17,-0.5,Buzlanma
350,18,-1.2,Buzlanma
350,19,-2.7,Buzlanma
350,20,-2.8,Buzlanma
350,21,-2.6,Buzlanma
350,22,-2.6,Buzlanma
350,23,-2.9,Buzlanma
351,0,-3.1,Buzlanma
351,1,-4.6,Buzlanma
351,2,-5.6,Buzlanma
351,3,-4.4,Buzlanma
351,4,-5.1,Buzlanma
351,5,-4.3,Buzlanma
351,6,-1.3,Buzlanma
351,7,0.5,Buzlanma Riski
351,8,1.4,Buzlanma Riski
351,9,2.2,Buzlanma Riski
351,10,2.5,Buzlanma Riski
351,11,2.6,Buzlanma Riski
351,12,2.7,Buzlanma Riski
351,13,2.5,Buzlanma Riski
351,14,0.0,Buzlanma
351,15,0.6,Buzlanma Riski
351,16,0.6,Buzlanma Riski
351,17,0.1,Buzlanma Riski
351,18,-0.3,Buzlanma
351,19,-0.7,Buzlanma
351,20,-0.7,Buzlanma
351,21,-0.4,Buzlanma
351,22,-0.5,Buzlanma
351,23,-1.8,Buzlanma
352,0,-2.5,Buzlanma
352,1,-1.1,Buzlanma
352,2,-0.7,Buzlanma
352,3,-1.0,Buzlanma
352,4,-1.5,Buzlanma
352,5,-1.9,Buzlanma
352,6,-1.0,Buzlanma
352,7,-0.1,Buzlanma
352,8,0.9,Buzlanma Riski
352,9,2.1,Buzlanma Riski
352,10,3.0,Buzlanma Riski
352,11,3.6,Buzlanma Riski
352,12,3.5,Buzlanma Riski
352,13,1.4,Buzlanma Riski
352,14,-0.7,Buzlanma
352,15,-1.6,Buzlanma
352,16,-1.4,Buzlanma
352,17,-0.9,Buzlanma
352,18,-0.8,Buzlanma
352,19,-1.1,Buzlanma
352,20,-1.1,Buzlanma
352,21,-1.1,Buzlanma
352,22,-1.0,Buzlanma
352,23,-0.8,Buzlanma
353,0,-0.6,Buzlanma
353,1,-1.9,Buzlanma
353,2,-1.6,Buzlanma
353,3,-1.1,Buzlanma
353,4,-0.7,Buzlanma
353,5,0.0,Buzlanma
353,6,1.6,Buzlanma Riski
353,7,3.9,Buzlanma Riski
353,8,6.1,Normal
353,9,7.8,Normal
353,10,8.4,Normal
353,11,8.5,Normal
353,12,8.0,Normal
353,13,6.1,Normal
353,14,0.7,Buzlanma Riski
353,15,1.1,Buzlanma Riski
353,16,1.0,Buzlanma Riski
353,17,0.9,Buzlanma Riski
353,18,1.0,Buzlanma Riski
353,19,0.3,Buzlanma Riski
353,20,0.2,Buzlanma Riski
353,21,0.5,Buzlanma Riski
353,22,3.3,Buzlanma Riski
353,23,1.2,Buzlanma Riski
354,0,0.6,Buzlanma Riski
354,1,-1.3,Buzlanma
354,2,-0.7,Buzlanma
354,3,-0.0,Buzlanma
354,4,-0.0,Buzlanma
354,5,-0.6,Buzlanma
354,6,2.0,Buzlanma Riski
354,7,5.8,Normal
354,8,7.9,Normal
354,9,9.3,Normal
354,10,9.6,Normal
354,11,9.3,Normal
354,12,9.0,Normal
354,13,4.7,Normal
354,14,0.5,Buzlanma Riski
354,15,-0.5,Buzlanma
354,16,-1.3,Buzlanma
354,17,-1.6,Buzlanma
354,18,-1.7,Buzlanma
354,19,-1.8,Buzlanma
354,20,-1.7,Buzlanma
354,21,-1.7,Buzlanma
354,22,-1.7,Buzlanma
354,23,-1.8,Buzlanma
355,0,-2.0,Buzlanma
355,1,-2.5,Buzlanma
355,2,-2.6,Buzlanma
355,3,-2.7,Buzlanma
355,4,-2.9,Buzlanma
355,5,-2.9,Buzlanma
355,6,1.0,Buzlanma Riski
355,7,3.1,Buzlanma Riski
355,8,3.3,Buzlanma Riski
355,9,1.9,Buzlanma Riski
355,10,2.3,Buzlanma Riski
355,11,1.3,Buzlanma Riski
355,12,-0.5,Buzlanma
355,13,-2.3,Buzlanma
355,14,-3.0,Buzlanma
355,15,-3.4,Buzlanma
355,16,-4.1,Buzlanma
355,17,-5.4,Buzlanma
355,18,-6.1,Buzlanma
355,19,-7.0,Buzlanma
355,20,-7.5,Buzlanma
355,21,-7.9,Buzlanma
355,22,-8.0,Buzlanma
355,23,-8.3,Buzlanma
356,0,-8.7,Buzlanma
356,1,-10.0,Buzlanma
356,2,-10.0,Buzlanma
356,3,-9.6,Buzlanma
356,4,-9.4,Buzlanma
356,5,-8.9,Buzlanma
356,6,-7.7,Buzlanma
356,7,-6.3,Buzlanma
356,8,-4.6,Buzlanma
356,9,-2.7,Buzlanma
356,10,-1.6,Buzlanma
356,11,-1.1,Buzlanma
356,12,-1.1,Buzlanma
356,13,-3.5,Buzlanma
356,14,-6.3,Buzlanma
356,15,-5.7,Buzlanma
356,16,-5.9,Buzlanma
356,17,-6.0,Buzlanma
356,18,-5.4,Buzlanma
356,19,-5.2,Buzlanma
356,20,-6.0,Buzlanma
356,21,-5.8,Buzlanma
356,22,-6.1,Buzlanma
356,23,-6.4,Buzlanma
357,0,-6.4,Buzlanma
357,1,-7.9,Buzlanma
357,2,-7.8,Buzlanma
357,3,-7.5,Buzlanma
357,4,-7.9,Buzlanma
357,5,-7.2,Buzlanma
357,6,-5.7,Buzlanma
357,7,-3.5,Buzlanma
357,8,-1.7,Buzlanma
357,9,-0.2,Buzlanma
357,10,0.8,Buzlanma Riski
357,11,1.4,Buzlanma Riski
357,12,1.1,Buzlanma Riski
357,13,-1.0,Buzlanma
357,14,-3.7,Buzlanma
357,15,-2.9,Buzlanma
357,16,-3.5,Buzlanma
357,17,-4.5,Buzlanma
357,18,-4.8,Buzlanma
357,19,-5.3,Buzlanma
357,20,-5.8,Buzlanma
357,21,-6.5,Buzlanma
357,22,-7.0,Buzlanma
357,23,-7.0,Buzlanma
358,0,-6.8,Buzlanma
358,1,-6.6,Buzlanma
358,2,-6.7,Buzlanma
358,3,-6.8,Buzlanma
358,4,-7.0,Buzlanma
358,5,-6.5,Buzlanma
358,6,-4.1,Buzlanma
358,7,-1.3,Buzlanma
358,8,0.7,Buzlanma Riski
358,9,2.2,Buzlanma Riski
358,10,3.2,Buzlanma Riski
358,11,3.5,Buzlanma Riski
358,12,3.2,Buzlanma Riski
358,13,1.2,Buzlanma Riski
358,14,-3.7,Buzlanma
358,15,-3.5,Buzlanma
358,16,-4.9,Buzlanma
358,17,-5.6,Buzlanma
358,18,-5.8,Buzlanma
358,19,-5.8,Buzlanma
358,20,-5.8,Buzlanma
358,21,-5.6,Buzlanma
358,22,-5.5,Buzlanma
358,23,-5.7,Buzlanma
359,0,-5.8,Buzlanma
359,1,-5.9,Buzlanma
359,2,-6.1,Buzlanma
359,3,-6.3,Buzlanma
359,4,-6.4,Buzlanma
359,5,-6.0,Buzlanma
359,6,-1.8,Buzlanma
359,7,1.0,Buzlanma Riski
